pdf,hypothesized_driver_of_change,denovo_or_derivedlist,confirmed_yn,gene_name,IMG Gene ID,IMG Locus Tag ,ensembl,Brapa gene name,ENSGMOG,Globodera pallida,Globodera rostochienis
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0597160.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0597180.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0607570.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0615890.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0615900.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0627460.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0627470.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0642770.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0642790.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0653450.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0666420.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0676990.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0677000.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0677010.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0677030.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0677050.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0677060.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0677070.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0697660.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0697670.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0697680.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0697690.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0704380.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0704390.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0704400.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0709510.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0709520.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0709530.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0713370.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0713390.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0713410.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0713420.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0724790.2,NA,NA,NA,NA,NA,NA,
10.1002_evl3.269.pdf,climate change,denovo,NA,Qrob_T0724830.2,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,STAC,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,HEATR5A,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,MCM5,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,HMOX1,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,ERCC6,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,SESN3,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,XYLT1,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,NWD2,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,DNAJC15,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,SLC8A1,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,MSH2,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,LAMB4,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,SKI,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,NFE2L2,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,USP6NL,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,BTG1,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,BTG1,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,PLCL1,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,MEA1,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,TNS3,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,GPR182,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,MYO1A,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,STAT6,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,precipitation,denovo,NA,ASNS,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,precipitation,denovo,NA,MAPK8,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,precipitation,denovo,NA,ZBTB16,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,precipitation,denovo,NA,HMOX2,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,precipitation,denovo,NA,NR4A3,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,precipitation,denovo,NA,IMMP2L,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,precipitation,denovo,NA,NLGN1,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,precipitation,denovo,NA,ARL6IP5,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,precipitation,denovo,NA,NSMF,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,precipitation,denovo,NA,GCH1,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,PLK3,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,PDK4,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,PIK3CD,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,NDUFA6,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,PSAP,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,CLPS,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,FKBP5,NA,NA,NA,NA,NA,NA,
10.1038_s41558-023-01696-3.pdf,temperature,denovo,NA,FKBP4,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU0172,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU0404,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU0406,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,fruR,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU1183,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU1301,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,gacA,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU2366,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU2428,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU2574,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU3217,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU3777,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,fliP,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,fliJ,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,fliI,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,fliH,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,fliF,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU4443,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,flgI,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,flgH,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,flgD,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU4845,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU5822,NA,NA,NA,NA,NA,NA,
10.1093_molbev_msv033.pdf,sugar type,denovo,NA,PFLU5960,NA,NA,NA,NA,NA,NA,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000030900,GROS_g12208
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000031000,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000031100,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000031200,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000031300,GROS_g05341
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000031400,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000031500,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000031600,GROS_g13363
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000031700,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000031800,GROS_g00450
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000031900,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000032000,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000032100,GROS_g10714
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000149900,GROS_g02151
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000150000,GROS_g02150
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000150100,GROS_g02149
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000150200,GROS_g02148
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000150300,GROS_g02146
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000150400,GROS_g02145
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000150500,GROS_g14282
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000150600,GROS_g02143
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000150700,GROS_g02141
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000150800,GROS_g02140
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000150900,GROS_g02139
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000151000,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000151100,GROS_g02137
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000151200,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000151300,GROS_g02136
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000151400,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000151500,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000151600,GROS_g02131
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000151700,GROS_g02130
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000151800,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000151900,GROS_g02129
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000152000,GROS_g02128
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000152100,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000152200,GROS_g02126
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000152300,GROS_g02125
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000152400,GROS_g02124
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000152500,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000232300,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000232400,GROS_g04085
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000232500,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000232600,GROS_g04087
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000232700,GROS_g04089
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000232800,GROS_g04090
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000232900,GROS_g04091
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000233000,GROS_g11539
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000233100,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000233200,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000233300,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000233400,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000233500,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000233600,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000233700,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000233800,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000233900,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000234000,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000234100,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000234200,GROS_g03239
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000234300,GROS_g03235
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000234400,GROS_g03234
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000234500,GROS_g03233
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000234600,GROS_g03232 / GROS_g03238
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000234700,GROS_g03231
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000234800,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000234900,GROS_g03230 / GROS_g03230
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000311400,GROS_g12784
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000311500,GROS_g14260
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000311600,GROS_g14196
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000311700,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000311800,GROS_g04023
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000311900,GROS_g14128
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000312000,GROS_g14136
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000312100,GROS_g14278
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000312200,GROS_g11189
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000312300,GROS_g14130
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000312400,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000312500,GROS_g14278
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000312600,GROS_g14287
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000312700,GROS_g14281
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000312800,GROS_g05729
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000312900,GROS_g01727
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000313000,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000313100,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000313200,GROS_g05729
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000313300,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000313400,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000313500,GROS_g13276
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000313600,GROS_g07446
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000313700,GROS_g02105
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000313800,GROS_g07447
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000313900,GROS_g01126
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000314000,GROS_g14309
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000382000,GROS_g07374
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000382100,GROS_g14124
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000382200,GROS_g11336
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000382300,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000382400,GROS_g14193
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000382500,GROS_g14163
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000382600,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000382700,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000382800,GROS_g14123
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000382900,GROS_g05390 / GROS_g13797
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000383000,GROS_g05389
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000383100,GROS_g05389
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000383200,GROS_g05388
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000450000,GROS_g09337
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000450100,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000450200,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000450300,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000450400,GROS_g14195
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000450500,GROS_g14192
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000450600,GROS_g14195
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000450700,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000450800,GROS_g07422
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000450900,GROS_g12807 / GROS_g12808
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000451000,
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000451100,GROS_g12805 / GROS_g00275
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000451200,GROS_g04262
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000451300,GROS_g04261
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000451400,GROS_g04260
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000451500,GROS_g04258
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000451600,GROS_g04257
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000451700,GROS_g04256
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000451800,GROS_g04255
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000451900,GROS_g04254
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000452000,GROS_g04253
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000452100,GROS_g04252
10.1111_mec.14240.pdf,pathogen resistance,denovo,NA,NA,NA,NA,NA,NA,NA,GPLIN_000452200,GROS_g10891
